Location,TST,Tag,Age,Sex,Nasal,Jaw,FAMACHA,BCS,Dag,Status_Field,Status_FPC,Weight,Lactation,Visit,Date,FEC,TFEC,month,plant,farm,time,tx2,month2,year,time2,Month_year
MAZINGA,Plant,41,4.5,F,0,0,2,2.5,0,Healthy,Healthy,36.7,Lactating,1,2020-05-07,50,50,May,kakhobo,P9,0,nonepl,May,2020,,May2020
MAZINGA,Plant,42,4,F,0,0,2,2,0,Healthy,Healthy,29.9,Lactating,1,2020-05-07,300,300,May,kakhobo,P9,0,nonepl,May,2020,,May2020
MAZINGA,Plant,43,4,F,0,0,2,2,0,Healthy,Healthy,29.9,Lactating,1,2020-05-07,500,550,May,kakhobo,P9,0,nonepl,May,2020,,May2020
MAZINGA,Plant,44,2,F,,,,,,,,,,1,2020-05-07,,.,May,kakhobo,P9,0,,May,2020,,May2020
MAZINGA,Plant,45,1,F,0,0,2,2.5,0,Healthy,Healthy,23.1,Lactating,1,2020-05-07,250,250,May,mtawa,P8,0,nonepl,May,2020,,May2020
MAZINGA,Plant,46,4.5,F,0,0,2,2.5,0,Healthy,Healthy,36.7,Lactating,1,2020-05-07,1250,1250,May,mtawa,P8,0,nonepl,May,2020,,May2020
MAZINGA,Plant,47,4.5,F,0,0,2,2.5,0,Healthy,Healthy,40.8,Lactating,1,2020-05-07,150,150,May,mtawa,P8,0,nonepl,May,2020,,May2020
MAZINGA,Plant,30,4,F,0,0,2,2,3,Borderline,Borderline,29.9,Lactating,6,2020-05-07,,.,May,kakhobo,P6,70,plantpl,May,2020,,May2020
MAZINGA,Plant,31,4,F,0,0,2,1.5,0,Borderline,Borderline,34.2,Lactating,6,2020-05-07,50,50,May,kakhobo,P6,70,plantpl,May,2020,,May2020
KAMCHEZERA,Drug,26058,4.5,F,0,0,2,3,0,Healthy,Healthy,24.5,NotLactating,3,2020-05-08,,.,May,,D8,28,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,26059,4.5,F,0,0,2,2.5,0,Healthy,Healthy,34.2,NotLactating,3,2020-05-08,,.,May,,D8,28,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,26060,2,F,0,0,2,2,0,Healthy,Healthy,25.9,Lactating,3,2020-05-08,250,.,May,,D8,28,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,95225,3,F,0,0,2,2,0,Healthy,Healthy,29.9,Lactating,3,2020-05-08,0,.,May,,D8,28,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,138,1,F,0,0,2,1.5,0,Borderline,Borderline,25.9,Lactating,7,2020-05-08,,.,May,,D7,84,plantdr,May,2020,,May2020
KAMCHEZERA,Drug,98880,4,F,1,0,3,2,0,Borderline,Borderline,28.6,Lactating,7,2020-05-08,2350,.,May,,D7,84,plantdr,May,2020,,May2020
KAMCHEZERA,Drug,101,2,F,0,0,2,2.5,0,Healthy,Healthy,28.6,Pregnant,8,2020-05-08,0,.,May,,D1,98,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,105,1,F,0,0,2,2.5,0,Healthy,Healthy,24.5,Lactating,8,2020-05-08,,.,May,,D3,98,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,106,1,F,1,0,3,2,0,Borderline,Borderline,21.8,Lactating,8,2020-05-08,,.,May,,D3,98,plantdr,May,2020,,May2020
KAMCHEZERA,Drug,107,1,F,,,,,,,,,,8,2020-05-08,,.,May,,D3,98,,May,2020,,May2020
KAMCHEZERA,Drug,108,3,F,0,0,2,2,0,Healthy,Healthy,25.9,NotLactating,8,2020-05-08,250,.,May,,D3,98,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,111,1,F,0,0,2,2.5,0,Healthy,Healthy,25.9,Lactating,8,2020-05-08,450,.,May,,D6,98,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,26065,1,F,0,0,2,2,0,Healthy,Healthy,23.1,NotLactating,8,2020-05-08,250,.,May,,D1,98,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,26075,3,F,0,0,2,3,0,Healthy,Healthy,28.6,Lactating,8,2020-05-08,250,.,May,,D5,98,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,26077,1.5,F,0,0,2,3,0,Healthy,Healthy,31.3,Lactating,8,2020-05-08,200,.,May,,D6,98,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,26529,3,F,,,,,,,,,,8,2020-05-08,,.,May,,D4,98,,May,2020,,May2020
KAMCHEZERA,Drug,26549,3,F,0,0,2,2.5,0,Healthy,Healthy,34.2,Lactating,8,2020-05-08,250,.,May,,D3,98,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,26552,1,F,0,0,2,2.5,0,Healthy,Healthy,24.5,Pregnant,8,2020-05-08,250,.,May,,D6,98,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,26553,1,F,1,0,2,2,0,Healthy,Healthy_Nasal,23.1,NotLactating,8,2020-05-08,50,.,May,,D6,98,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,95341,3,F,0,0,2,2.5,0,Healthy,Healthy,39.5,Pregnant,8,2020-05-08,,.,May,,D2,98,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,95463,3,F,0,0,2,2,0,Healthy,Healthy,40.8,NotLactating,8,2020-05-08,0,.,May,,D1,98,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,99340,4.5,F,0,0,1,2.5,0,Healthy,Healthy,45.8,Pregnant,8,2020-05-08,250,.,May,,D2,98,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,99455,2,F,,,,,,,,,,8,2020-05-08,,.,May,,D2,98,,May,2020,,May2020
MKWINDA,Drug,153,4.5,F,0,0,2,1.5,0,Borderline,Borderline,34.2,Lactating,3,2020-05-13,50,50,May,,D18,28,plantdr,May,2020,,May2020
MKWINDA,Drug,152,4.5,F,0,0,2,2,0,Healthy,Healthy,34.2,Lactating,5,2020-05-13,,.,May,,D18,57,nonedr,May,2020,,May2020
MKWINDA,Drug,98175,4,F,,,,,,,,,,5,2020-05-13,,.,May,,D18,57,,May,2020,,May2020
MKWINDA,Drug,142,2,F,1,0,2,2,0,Healthy,Healthy_Nasal,20.4,NotLactating,6,2020-05-13,350,350,May,,D17,71,nonedr,May,2020,,May2020
MKWINDA,Drug,143,4,F,0,0,2,2,0,Healthy,Healthy,28.6,Lactating,6,2020-05-13,,.,May,,D17,71,nonedr,May,2020,,May2020
MKWINDA,Drug,10757,2.5,F,1,0,2,2,0,Healthy,Healthy_Nasal,23.1,NotLactating,6,2020-05-13,0,0,May,,D17,71,nonedr,May,2020,,May2020
MKWINDA,Drug,140m,2,F,1,0,2,2,0,Healthy,Healthy_Nasal,25.9,Lactating,6,2020-05-13,600,600,May,,D17,71,nonedr,May,2020,,May2020
MKWINDA,Drug,141m,4,F,0,0,2,1.5,0,Borderline,Borderline,31.3,NotLactating,6,2020-05-13,400,400,May,,D17,71,plantdr,May,2020,,May2020
MKWINDA,Drug,120,3,F,,,,,,,,,,8,2020-05-13,,.,May,,D11,99,,May,2020,,May2020
MKWINDA,Drug,121,3.5,F,,,,,,,,,,8,2020-05-13,,.,May,,D11,99,,May,2020,,May2020
MKWINDA,Drug,122,2,F,,,,,,,,,,8,2020-05-13,,.,May,,D11,99,,May,2020,,May2020
MKWINDA,Drug,123,2,F,,,,,,,,,,8,2020-05-13,,.,May,,D11,99,,May,2020,,May2020
MKWINDA,Drug,132,1.5,F,0,0,2,2.5,0,Healthy,Healthy,27.2,NotLactating,8,2020-05-13,500,500,May,,D14,99,nonedr,May,2020,,May2020
MKWINDA,Drug,135,4,F,1,0,2,2.5,0,Healthy,Healthy_Nasal,34.2,Lactating,8,2020-05-13,100,100,May,,D16,99,nonedr,May,2020,,May2020
MKWINDA,Drug,136,1,F,0,0,2,3,0,Healthy,Healthy,25.9,NotLactating,8,2020-05-13,,.,May,,D16,99,nonedr,May,2020,,May2020
MKWINDA,Drug,137,4,F,0,0,2,2.5,0,Healthy,Healthy,29.9,Lactating,8,2020-05-13,250,250,May,,D16,99,nonedr,May,2020,,May2020
MKWINDA,Drug,26383,1,M,0,0,2,2.5,0,Healthy,Healthy,25.9,,8,2020-05-13,300,350,May,,D15,99,nonedr,May,2020,,May2020
MKWINDA,Drug,26437,2,F,0,0,2,2,0,Healthy,Healthy,27.2,Lactating,8,2020-05-13,,.,May,,D13,99,nonedr,May,2020,,May2020
MKWINDA,Drug,26910,4,F,0,0,2,2.5,0,Healthy,Healthy,39.5,Lactating,8,2020-05-13,50,50,May,,D12,99,nonedr,May,2020,,May2020
MKWINDA,Drug,95692,4,F,0,0,2,1.5,0,Borderline,Borderline,34.2,Lactating,8,2020-05-13,1050,1050,May,,D12,99,plantdr,May,2020,,May2020
MKWINDA,Drug,97890,4.5,F,,,,,,,,,,8,2020-05-13,,.,May,,D11,99,,May,2020,,May2020
MKWINDA,Drug,97895,4,F,,,,,,,,,,8,2020-05-13,,.,May,,D11,99,,May,2020,,May2020
MKWINDA,Drug,98263,4,F,0,0,3,1.5,2,Borderline,Borderline,29.9,Lactating,8,2020-05-13,1350,1350,May,,D15,99,plantdr,May,2020,,May2020
MKWINDA,Drug,98266,4,F,0,0,2,2.5,0,Healthy,Healthy,35.4,NotLactating,8,2020-05-13,,.,May,,D15,99,nonedr,May,2020,,May2020
MKWINDA,Drug,98580,4,F,0,0,3,2,0,Borderline,Borderline,34.2,Lactating,8,2020-05-13,500,500,May,,D13,99,plantdr,May,2020,,May2020
MKWINDA,Drug,99081,3,F,,,,,,,,,,8,2020-05-13,,.,May,,D11,99,,May,2020,,May2020
MKWINDA,Drug,99083,4,F,1,0,2,1.5,0,Borderline,Borderline,36.7,Lactating,8,2020-05-13,100,100,May,,D14,99,plantdr,May,2020,,May2020
MKWINDA,Drug,99084,4.5,F,,,,,,,,,,8,2020-05-13,,.,May,,D14,99,,May,2020,,May2020
MKWINDA,Drug,99316,3,F,0,0,2,2.5,0,Healthy,Healthy,27.2,Lactating,8,2020-05-13,100,150,May,,D13,99,nonedr,May,2020,,May2020
MKWINDA,Drug,99514,4,F,0,0,2,2.5,0,Healthy,Healthy,29.9,Lactating,8,2020-05-13,,.,May,,D14,99,nonedr,May,2020,,May2020
MKWINDA,Drug,99515,2.5,F,1,0,1,3,0,Healthy,Healthy_Nasal,28.6,Lactating,8,2020-05-13,,.,May,,D14,99,nonedr,May,2020,,May2020
MKWINDA,Drug,17TD6,4,F,0,0,2,2.5,0,Healthy,Healthy,40.8,Pregnant,8,2020-05-13,50,50,May,,D12,99,nonedr,May,2020,,May2020
MKWINDA,Drug,24TD1,3,F,,,,,,,,,,8,2020-05-13,,.,May,,D11,99,,May,2020,,May2020
MAZINGA,Plant,32,1,F,0,0,2,2,1,Healthy,Healthy,21.8,NotLactating,6,2020-05-07,,.,May,kakhobo,P6,70,nonepl,May,2020,,May2020
MAZINGA,Plant,35,3,F,0,0,2,2.5,0,Healthy,Healthy,32.6,Lactating,6,2020-05-07,200,200,May,mtawa,P7,70,nonepl,May,2020,,May2020
MAZINGA,Plant,36,4,F,0,0,2,2,0,Healthy,Healthy,32.6,Lactating,6,2020-05-07,,.,May,mtawa,P7,70,nonepl,May,2020,,May2020
MAZINGA,Plant,37,1,F,0,0,2,2.5,0,Healthy,Healthy,27.2,Lactating,6,2020-05-07,100,100,May,mtawa,P7,70,nonepl,May,2020,,May2020
MAZINGA,Plant,38,1.5,F,0,0,2,2.5,0,Healthy,Healthy,29.9,Lactating,6,2020-05-07,250,250,May,mtawa,P7,70,nonepl,May,2020,,May2020
MAZINGA,Plant,6,4.5,F,1,0,2,2.5,0,Healthy,Healthy_Nasal,29.9,NotLactating,8,2020-05-07,0,0,May,mtawa,P2,98,nonepl,May,2020,,May2020
MAZINGA,Plant,7,4.5,F,1,0,2,2.5,0,Healthy,Healthy_Nasal,38.1,Lactating,8,2020-05-07,350,350,May,mtawa,P2,98,nonepl,May,2020,,May2020
MAZINGA,Plant,8,3,F,0,0,3,2,0,Borderline,Borderline,36.7,Lactating,8,2020-05-07,2400,2400,May,mtawa,P2,98,plantpl,May,2020,,May2020
MAZINGA,Plant,12,3,F,0,0,2,3,0,Healthy,Healthy,31.3,NotLactating,8,2020-05-07,250,250,May,mtawa,P3,98,nonepl,May,2020,,May2020
MAZINGA,Plant,13,3,F,0,0,2,2,0,Healthy,Healthy,35.4,NotLactating,8,2020-05-07,1050,1050,May,mtawa,P3,98,nonepl,May,2020,,May2020
MAZINGA,Plant,14,1,F,0,0,2,2,0,Healthy,Healthy,19.1,NotLactating,8,2020-05-07,2350,2350,May,mtawa,P3,98,nonepl,May,2020,,May2020
MAZINGA,Plant,18,2,F,,,,,,,,,,8,2020-05-07,,.,May,mtawa,P4,98,,May,2020,,May2020
MAZINGA,Plant,19,4,F,1,0,2,2,0,Healthy,Healthy_Nasal,34.2,NotLactating,8,2020-05-07,1050,1050,May,mtawa,P4,98,nonepl,May,2020,,May2020
MAZINGA,Plant,24,3,F,,,,,,,,,,8,2020-05-07,,.,May,mtawa,P5,98,,May,2020,,May2020
MAZINGA,Plant,25,3.5,F,,,,,,,,,,8,2020-05-07,,.,May,mtawa,P5,98,,May,2020,,May2020
MAZINGA,Plant,26,1.5,F,,,,,,,,,,8,2020-05-07,,.,May,mtawa,P5,98,,May,2020,,May2020
MAZINGA,Plant,95627,4,F,1,0,2,2,0,Healthy,Healthy_Nasal,34.2,Lactating,8,2020-05-07,150,150,May,mtawa,P3,98,nonepl,May,2020,,May2020
CHINKHOWE,Plant,50,3,F,0,0,2,2.5,0,Healthy,Healthy,32.6,NotLactating,8,2020-05-14,,,May,gmelina,P15,99,nonepl,May,2020,,May2020
CHINKHOWE,Plant,51,4.5,F,0,0,2,2,0,Healthy,Healthy,38.1,NotLactating,8,2020-05-14,500,,May,gmelina,P15,99,nonepl,May,2020,,May2020
CHINKHOWE,Plant,52,3,F,0,0,2,2,0,Healthy,Healthy,34.2,NotLactating,8,2020-05-14,,,May,gmelina,P15,99,nonepl,May,2020,,May2020
CHINKHOWE,Plant,53,4,F,0,0,2,2.5,0,Healthy,Healthy,39.5,NotLactating,8,2020-05-14,50,,May,gmelina,P15,99,nonepl,May,2020,,May2020
CHINKHOWE,Plant,57,2,F,0,0,2,2.5,0,Healthy,Healthy,32.6,Lactating,8,2020-05-14,0,,May,mtawa,P16,99,nonepl,May,2020,,May2020
CHINKHOWE,Plant,58,1,F,1,0,2,2.5,0,Healthy,Healthy_Nasal,20.8,NotLactating,8,2020-05-14,0,,May,mtawa,P16,99,nonepl,May,2020,,May2020
CHINKHOWE,Plant,59,3,F,0,0,2,2,1,Healthy,Healthy,25.9,NotLactating,8,2020-05-14,0,,May,mtawa,P16,99,nonepl,May,2020,,May2020
CHINKHOWE,Plant,63,3,F,,,,,,,,,,8,2020-05-14,,,May,gmelina,P17,99,,May,2020,,May2020
KAMCHEZERA,Drug,26559,1,F,0,0,2,1,0,Sick,Sick,24.5,Lactating,9,2021-01-01,200,,January,,D26,112,drugdr,Jan,2021,,January2021
CHINKHOWE,Plant,64,1,F,0,0,2,2,0,Healthy,Healthy,23.1,Lactating,8,2020-05-14,,,May,gmelina,P17,99,nonepl,May,2020,,May2020
CHINKHOWE,Plant,65,1,F,0,0,2,2.5,0,Healthy,Healthy,27.2,NotLactating,8,2020-05-14,,,May,gmelina,P17,99,nonepl,May,2020,,May2020
CHINKHOWE,Plant,66,3,F,0,0,2,2,0,Healthy,Healthy,34.2,Lactating,8,2020-05-14,150,,May,gmelina,P17,99,nonepl,May,2020,,May2020
CHINKHOWE,Plant,67,1,F,0,0,1,3,0,Healthy,Healthy,25.9,NotLactating,8,2020-05-14,100,,May,gmelina,P17,99,nonepl,May,2020,,May2020
CHINKHOWE,Plant,68,3,F,0,0,2,2.5,0,Healthy,Healthy,34.2,NotLactating,8,2020-05-14,350,,May,gmelina,P17,99,nonepl,May,2020,,May2020
CHINKHOWE,Plant,72,4,F,1,0,2,2.5,0,Healthy,Healthy_Nasal,29.9,Lactating,8,2020-05-14,200,,May,gmelina,P18,99,nonepl,May,2020,,May2020
CHINKHOWE,Plant,73,3,F,0,0,2,3,0,Healthy,Healthy,34.2,Lactating,8,2020-05-14,,,May,gmelina,P18,99,nonepl,May,2020,,May2020
CHINKHOWE,Plant,74,1,F,0,0,2,2.5,0,Healthy,Healthy,28.6,Lactating,8,2020-05-14,0,,May,gmelina,P18,99,nonepl,May,2020,,May2020
CHINKHOWE,Plant,75,4,F,0,0,2,2.5,0,Healthy,Healthy,35.4,Lactating,8,2020-05-14,,,May,gmelina,P18,99,nonepl,May,2020,,May2020
CHINKHOWE,Plant,79,3,F,,,,,,,,,,8,2020-05-14,,,May,kakhobo,P19,99,,May,2020,,May2020
CHINKHOWE,Plant,80,4,F,0,0,2,2.5,0,Healthy,Healthy,35.4,NotLactating,8,2020-05-14,100,,May,kakhobo,P19,99,nonepl,May,2020,,May2020
CHINKHOWE,Plant,81,3,F,,,,,,,,,,8,2020-05-14,,,May,kakhobo,P19,99,,May,2020,,May2020
CHINKHOWE,Plant,82,4,F,,,,,,,,,,8,2020-05-14,,,May,kakhobo,P19,99,,May,2020,,May2020
CHINKHOWE,Plant,86,4,F,0,0,2,2,0,Healthy,Healthy,29.9,Lactating,8,2020-05-14,350,,May,mtawa,P20,99,nonepl,May,2020,,May2020
CHINKHOWE,Plant,87,2.5,F,0,0,2,2,0,Healthy,Healthy,25.9,Lactating,8,2020-05-14,150,,May,mtawa,P20,99,nonepl,May,2020,,May2020
CHINKHOWE,Plant,91,4,F,0,0,2,3,0,Healthy,Healthy,39.5,Pregnant,8,2020-05-14,0,,May,kakhobo,P21,99,nonepl,May,2020,,May2020
CHINKHOWE,Plant,92,4.5,F,0,0,2,2,0,Healthy,Healthy,28.6,Lactating,8,2020-05-14,50,,May,kakhobo,P21,99,nonepl,May,2020,,May2020
CHINKHOWE,Plant,97,4,F,0,0,2,2,0,Healthy,Healthy,28.6,Lactating,8,2020-05-14,,,May,mtawa,P22,99,nonepl,May,2020,,May2020
CHINKHOWE,Plant,98,1.5,F,0,0,2,2,0,Healthy,Healthy,15.9,NotLactating,8,2020-05-14,600,,May,mtawa,P22,99,nonepl,May,2020,,May2020
CHINKHOWE,Plant,99,3,F,0,0,2,2,0,Healthy,Healthy,31.3,Pregnant,8,2020-05-14,150,,May,mtawa,P22,99,nonepl,May,2020,,May2020
CHINKHOWE,Plant,300,3,F,0,0,2,2.5,0,Healthy,Healthy,28.6,Lactating,8,2020-05-14,300,,May,mtawa,P23,99,nonepl,May,2020,,May2020
CHINKHOWE,Plant,301,3,M,,,,,,,,,,8,2020-05-14,,,May,mtawa,P23,99,,May,2020,,May2020
CHINKHOWE,Plant,302,4,F,0,0,2,2.5,0,Healthy,Healthy,32.6,Lactating,8,2020-05-14,500,,May,mtawa,P23,99,nonepl,May,2020,,May2020
CHINKHOWE,Plant,93,4.5,F,0,0,3,1,0,Borderline,Sick,35.4,Lactating,8,2020-05-14,,,May,kakhobo,P21,99,plantpl,May,2020,,May2020
MAZINGA,Plant,41,4.5,F,0,0,2,2.5,0,Healthy,Healthy,36.7,Lactating,2,2020-05-21,0,0,May,kakhobo,P9,14,nonepl,May,2020,,May2020
MAZINGA,Plant,42,4,F,0,0,2,2.5,0,Healthy,Healthy,32.6,Lactating,2,2020-05-21,0,0,May,kakhobo,P9,14,nonepl,May,2020,,May2020
MAZINGA,Plant,43,4,F,0,0,2,2,0,Healthy,Healthy,28.6,Lactating,2,2020-05-21,0,0,May,kakhobo,P9,14,nonepl,May,2020,,May2020
MAZINGA,Plant,44,2,F,0,0,1,2.5,0,Healthy,Healthy,27.2,NotLactating,2,2020-05-21,500,650,May,kakhobo,P9,14,nonepl,May,2020,,May2020
MAZINGA,Plant,45,1,F,0,0,2,2.5,0,Healthy,Healthy,27.2,Lactating,2,2020-05-21,200,200,May,mtawa,P8,14,nonepl,May,2020,,May2020
MAZINGA,Plant,46,4.5,F,0,0,2,3,0,Healthy,Healthy,38.1,Lactating,2,2020-05-21,850,850,May,mtawa,P8,14,nonepl,May,2020,,May2020
MAZINGA,Plant,47,4.5,F,0,0,2,3,0,Healthy,Healthy,44,Lactating,2,2020-05-21,200,200,May,mtawa,P8,14,nonepl,May,2020,,May2020
KAMCHEZERA,Drug,26058,4.5,F,0,0,2,2.5,0,Healthy,Healthy,24.5,NotLactating,4,2020-05-22,,.,May,,D8,42,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,26059,4.5,F,0,0,2,3,2,Healthy,Healthy,35.4,NotLactating,4,2020-05-22,,.,May,,D8,42,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,26060,2,F,0,0,3,2,0,Borderline,Borderline,21.8,Lactating,4,2020-05-22,,.,May,,D8,42,plantdr,May,2020,,May2020
KAMCHEZERA,Drug,95225,3,F,0,0,2,2,0,Healthy,Healthy,31.3,Lactating,4,2020-05-22,0,0,May,,D8,42,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,138,1,F,0,0,2,2,0,Healthy,Healthy,28.6,NotLactating,8,2020-05-22,50,0,May,,D7,98,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,98880,4,F,0,0,3,2,0,Borderline,Borderline,32.6,NotLactating,8,2020-05-22,0,0,May,,D7,98,plantdr,May,2020,,May2020
KAMCHEZERA,Drug,101,2,F,0,0,2,2.5,0,Healthy,Healthy,29.9,Pregnant,9,2020-05-22,,.,May,,D1,112,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,105,1,F,,0,2,2.5,0,Healthy,Healthy,24.5,Lactating,9,2020-05-22,,.,May,,D3,112,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,106,1,F,,0,2,2,0,Healthy,Healthy,23.1,Lactating,9,2020-05-22,350,250,May,,D3,112,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,107,1,F,,0,2,2.5,0,Healthy,Healthy,29.9,Lactating,9,2020-05-22,700,700,May,,D3,112,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,108,3,F,0,0,3,2,0,Borderline,Borderline,24.5,NotLactating,9,2020-05-22,100,100,May,,D3,112,plantdr,May,2020,,May2020
KAMCHEZERA,Drug,111,1,F,,,,,,,,,,9,2020-05-22,,.,May,,D6,112,,May,2020,,May2020
KAMCHEZERA,Drug,26065,1,F,0,0,2,2,0,Healthy,Healthy,25.9,NotLactating,9,2020-05-22,450,550,May,,D1,112,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,26075,3,F,0,0,2,2,0,Healthy,Healthy,31.3,Lactating,9,2020-05-22,,.,May,,D5,112,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,26077,1.5,F,,,,,,,,,,9,2020-05-22,400,400,May,,D6,112,,May,2020,,May2020
KAMCHEZERA,Drug,26529,3,F,0,0,2,3,0,Healthy,Healthy,29.9,Lactating,9,2020-05-22,50,50,May,,D4,112,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,26549,3,F,,0,2,2.5,0,Healthy,Healthy,38.1,Lactating,9,2020-05-22,0,0,May,,D3,112,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,26552,1,F,0,0,2,2,0,Healthy,Healthy,23.1,NotLactating,9,2020-05-22,150,150,May,,D6,112,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,26553,1,F,0,0,2,2,0,Healthy,Healthy,21.8,NotLactating,9,2020-05-22,50,50,May,,D6,112,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,95341,3,F,0,0,2,3,0,Healthy,Healthy,40.8,Lactating,9,2020-05-22,0,0,May,,D2,112,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,95463,3,F,0,0,2,2.5,0,Healthy,Healthy,40.8,NotLactating,9,2020-05-22,0,0,May,,D1,112,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,99340,4.5,F,0,0,2,3,0,Healthy,Healthy,45.8,Lactating,9,2020-05-22,50,50,May,,D2,112,nonedr,May,2020,,May2020
KAMCHEZERA,Drug,99455,2,F,0,0,2,3,0,Healthy,Healthy,29.9,NotLactating,9,2020-05-22,50,50,May,,D2,112,nonedr,May,2020,,May2020
MKWINDA,Drug,153,4.5,F,0,0,2,2,0,Healthy,Healthy,34.2,Lactating,4,2020-05-27,0,0,May,,D18,42,nonedr,May,2020,,May2020
MKWINDA,Drug,152,4.5,F,0,0,2,2,0,Healthy,Healthy,31.3,Lactating,6,2020-05-27,50,50,May,,D18,71,nonedr,May,2020,,May2020
MKWINDA,Drug,98175,4,F,0,0,2,2,0,Healthy,Healthy,27.2,Lactating,6,2020-05-27,100,100,May,,D18,71,nonedr,May,2020,,May2020
MKWINDA,Drug,142,2,F,1,0,2,2.5,0,Healthy,Healthy_Nasal,20.4,NotLactating,7,2020-05-27,50,50,May,,D17,85,nonedr,May,2020,,May2020
MKWINDA,Drug,143,4,F,0,0,2,2,0,Healthy,Healthy,29.9,Lactating,7,2020-05-27,300,300,May,,D17,85,nonedr,May,2020,,May2020
MKWINDA,Drug,10757,2.5,F,0,0,2,2,0,Healthy,Healthy,25.9,NotLactating,7,2020-05-27,100,100,May,,D17,85,nonedr,May,2020,,May2020
MKWINDA,Drug,140m,2,F,0,0,2,2,0,Healthy,Healthy,28.6,Lactating,7,2020-05-27,1400,1400,May,,D17,85,nonedr,May,2020,,May2020
MKWINDA,Drug,141m,4,F,0,0,2,2,0,Healthy,Healthy,32.6,NotLactating,7,2020-05-27,,.,May,,D17,85,nonedr,May,2020,,May2020
MKWINDA,Drug,121,3.5,F,0,0,2,2.5,0,Healthy,Healthy,29.9,NotLactating,9,2020-05-27,300,300,May,,D11,113,nonedr,May,2020,,May2020
MKWINDA,Drug,122,2,F,0,0,2,2.5,0,Healthy,Healthy,24.5,NotLactating,9,2020-05-27,0,0,May,,D11,113,nonedr,May,2020,,May2020
MKWINDA,Drug,123,2,F,0,0,2,2,0,Healthy,Healthy,24.5,NotLactating,9,2020-05-27,100,100,May,,D11,113,nonedr,May,2020,,May2020
MKWINDA,Drug,132,1.5,F,1,0,2,1.5,0,Borderline,Borderline,28.6,Lactating,9,2020-05-27,50,50,May,,D14,113,plantdr,May,2020,,May2020
MKWINDA,Drug,135,4,F,0,0,2,2.5,0,Healthy,Healthy,32.6,Lactating,9,2020-05-27,,.,May,,D16,113,nonedr,May,2020,,May2020
MKWINDA,Drug,136,1,F,0,0,2,2.5,0,Healthy,Healthy,23.1,NotLactating,9,2020-05-27,100,100,May,,D16,113,nonedr,May,2020,,May2020
MKWINDA,Drug,137,4,F,0,0,2,2.5,0,Healthy,Healthy,27.2,Lactating,9,2020-05-27,100,100,May,,D16,113,nonedr,May,2020,,May2020
MKWINDA,Drug,26383,1,M,0,0,2,2.5,0,Healthy,Healthy,23.1,,9,2020-05-27,700,750,May,,D15,113,nonedr,May,2020,,May2020
MKWINDA,Drug,26437,2,F,0,0,2,2.5,0,Healthy,Healthy,25.9,NotLactating,9,2020-05-27,300,350,May,,D13,113,nonedr,May,2020,,May2020
MKWINDA,Drug,26910,4,F,0,0,2,2.5,0,Healthy,Healthy,38.1,Lactating,9,2020-05-27,0,0,May,,D12,113,nonedr,May,2020,,May2020
MKWINDA,Drug,95692,4,F,,,,,,,,,,9,2020-05-27,,.,May,,D12,113,,May,2020,,May2020
MKWINDA,Drug,97890,4.5,F,1,0,2,2,0,Healthy,Healthy_Nasal,36.9,NotLactating,9,2020-05-27,250,250,May,,D11,113,nonedr,May,2020,,May2020
MKWINDA,Drug,97895,4,F,1,0,2,3,0,Healthy,Healthy_Nasal,42.2,Lactating,9,2020-05-27,100,100,May,,D11,113,nonedr,May,2020,,May2020
MKWINDA,Drug,98263,4,F,0,0,2,1.5,0,Borderline,Borderline,28.6,Lactating,9,2020-05-27,600,600,May,,D15,113,plantdr,May,2020,,May2020
